"gene.symbol","description","entrezgene"
"Strap","serine/threonine kinase receptor associated protein [KO:K13137]","20901"
"Eif3j1","eukaryotic translation initiation factor 3, subunit J1 [KO:K03245]","78655"
"Eif3j2","eukaryotic translation initiation factor 3, subunit J2 [KO:K03245]","100042807"
"Eif3i","eukaryotic translation initiation factor 3, subunit I [KO:K03246]","54709"
"Eif3g","eukaryotic translation initiation factor 3, subunit G [KO:K03248]","53356"
"Eif3f","eukaryotic translation initiation factor 3, subunit F [KO:K03249]","66085"
"Eif3d","eukaryotic translation initiation factor 3, subunit D [KO:K03251]","55944"
"Eif3c","eukaryotic translation initiation factor 3, subunit C [KO:K03252]","56347"
"Eif3b","eukaryotic translation initiation factor 3, subunit B [KO:K03253]","27979"
"Eif3a","eukaryotic translation initiation factor 3, subunit A [KO:K03254]","13669"
"Eif1ax","eukaryotic translation initiation factor 1A, X-linked [KO:K03236]","66235"
"Eif1a","eukaryotic translation initiation factor 1A [KO:K03236]","13664"
"Eif1b","eukaryotic translation initiation factor 1B [KO:K03113]","68969"
"Eif1","eukaryotic translation initiation factor 1 [KO:K03113]","20918"
"Eif5","eukaryotic translation initiation factor 5 [KO:K03262]","217869"
"Eif2s2","eukaryotic translation initiation factor 2, subunit 2 (beta) [KO:K03238]","67204"
"Eif2s3y","eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked [KO:K03242]","26908"
"Eif2s3x","eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked [KO:K03242]","26905"
"Eif5b","eukaryotic translation initiation factor 5B [KO:K03243]","226982"
"Eif4a2","eukaryotic translation initiation factor 4A2 [KO:K03257]","13682"
"Eif4a1","eukaryotic translation initiation factor 4A1 [KO:K03257]","13681"
"Paip1","polyadenylate binding protein-interacting protein 1 [KO:K14322]","218693"
"Eif4ebp3","eukaryotic translation initiation factor 4E binding protein 3 [KO:K18645]","108112"
"Tacc3","transforming, acidic coiled-coil containing protein 3 [KO:K14283]","21335"
"Fmr1","fragile X mental retardation 1 [KO:K15516]","14265"
"Fxr1","fragile X mental retardation gene 1, autosomal homolog [KO:K15516]","14359"
"Fxr2","fragile X mental retardation, autosomal homolog 2 [KO:K15516]","23879"
"Thoc5","THO complex 5 [KO:K13174]","107829"
"Thoc6","THO complex 6 [KO:K13175]","386612"
"Thoc7","THO complex 7 [KO:K13176]","66231"
"Mrps2","mitochondrial ribosomal protein S2 [KO:K02967]","118451"
"Mrps5","mitochondrial ribosomal protein S5 [KO:K02988]","77721"
"Mrps6","mitochondrial ribosomal protein S6 [KO:K02990]","121022"
"Mrps7","mitchondrial ribosomal protein S7 [KO:K02992]","50529"
"Mrps9","mitochondrial ribosomal protein S9 [KO:K02996]","69527"
"Mrps10","mitochondrial ribosomal protein S10 [KO:K02946]","64657"
"Mrps11","mitochondrial ribosomal protein S11 [KO:K02948]","67994"
"Mrps12","mitochondrial ribosomal protein S12 [KO:K02950]","24030"
"Mrps14","mitochondrial ribosomal protein S14 [KO:K02954]","64659"
"Mrps15","mitochondrial ribosomal protein S15 [KO:K02956]","66407"
"Mrps16","mitochondrial ribosomal protein S16 [KO:K02959]","66242"
"Mrps17","mitochondrial ribosomal protein S17 [KO:K02961]","66258"
"Mrps18c","mitochondrial ribosomal protein S18C [KO:K02963]","68735"
"Mrps18a","mitochondrial ribosomal protein S18A [KO:K02963]","68565"
"Mrps21","mitochondrial ribosomal protein S21 [KO:K02970]","66292"
"Rps2","ribosomal protein S2 [KO:K02981]","16898"
"Rps3","ribosomal protein S3 [KO:K02985]","27050"
"Rps3a1","ribosomal protein S3A1 [KO:K02984]","20091"
"Rps4x","ribosomal protein S4, X-linked [KO:K02987]","20102"
"Rps5","ribosomal protein S5 [KO:K02989]","20103"
"Rps7","ribosomal protein S7 [KO:K02993]","20115"
"Rps8","ribosomal protein S8 [KO:K02995]","20116"
"Rps9","ribosomal protein S9 [KO:K02997]","76846"
"Rps10","ribosomal protein S10 [KO:K02947]","67097"
"Rps11","ribosomal protein S11 [KO:K02949]","27207"
"Rps12","ribosomal protein S12 [KO:K02951]","20042"
"Gm4925","predicted gene 4925 [KO:K02951]","237433"
"Rps13","ribosomal protein S13 [KO:K02953]","68052"
"Rps14","ribosomal protein S14 [KO:K02955]","20044"
"Rps15","ribosomal protein S15 [KO:K02958]","20054"
"Rps15a","ribosomal protein S15A [KO:K02957]","267019"
"Rps16","ribosomal protein S16 [KO:K02960]","20055"
NA,"40S ribosomal protein S16 [KO:K02960]","100862433"
"Rps17","ribosomal protein S17 [KO:K02962]","20068"
"Rps18","ribosomal protein S18 [KO:K02964]","20084"
"Rps19","ribosomal protein S19 [KO:K02966]","20085"
"Rps20","ribosomal protein S20 [KO:K02969]","67427"
"Rps21","ribosomal protein S21 [KO:K02971]","66481"
"Rps23","ribosomal protein S23 [KO:K02973]","66475"
"Rps24","ribosomal protein S24 [KO:K02974]","20088"
"Rps25","ribosomal protein S25 [KO:K02975]","75617"
"Rps26","ribosomal protein S26 [KO:K02976]","27370"
"Rps27l","ribosomal protein S27-like [KO:K02978]","67941"
"Rps27","ribosomal protein S27 [KO:K02978]","57294"
"Rps27rt","ribosomal protein S27, retrogene [KO:K02978]","100043813"
"Rps27a","ribosomal protein S27A [KO:K02977]","78294"
"Rps28","ribosomal protein S28 [KO:K02979]","54127"
"Rps29","ribosomal protein S29 [KO:K02980]","20090"
"Fau","Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived) [KO:K02983]","14109"
"Rpsa","ribosomal protein SA [KO:K02998]","16785"
"Mrpl1","mitochondrial ribosomal protein L1 [KO:K02863]","94061"
"Mrpl2","mitochondrial ribosomal protein L2 [KO:K02886]","27398"
"Mrpl3","mitochondrial ribosomal protein L3 [KO:K02906]","94062"
"Mrpl4","mitochondrial ribosomal protein L4 [KO:K02926]","66163"
"Mrpl12","mitochondrial ribosomal protein L12 [KO:K02935]","56282"
"Mrpl9","mitochondrial ribosomal protein L9 [KO:K02939]","78523"
"Mrpl10","mitochondrial ribosomal protein L10 [KO:K02864]","107732"
"Mrpl11","mitochondrial ribosomal protein L11 [KO:K02867]","66419"
"Mrpl13","mitochondrial ribosomal protein L13 [KO:K02871]","68537"
"Mrpl14","mitochondrial ribosomal protein L14 [KO:K02874]","68463"
"Mrpl15","mitochondrial ribosomal protein L15 [KO:K02876]","27395"
"Mrpl16","mitochondrial ribosomal protein L16 [KO:K02878]","94063"
"Mrpl17","mitochondrial ribosomal protein L17 [KO:K02879]","27397"
"Mrpl18","mitochondrial ribosomal protein L18 [KO:K02881]","67681"
"Mrpl19","mitochondrial ribosomal protein L19 [KO:K02884]","56284"
"Mrpl20","mitochondrial ribosomal protein L20 [KO:K02887]","66448"
"Mrpl21","mitochondrial ribosomal protein L21 [KO:K02888]","353242"
"Mrpl22","mitochondrial ribosomal protein L22 [KO:K02890]","216767"
"Mrpl23","mitochondrial ribosomal protein L23 [KO:K02892]","19935"
"Mrpl24","mitochondrial ribosomal protein L24 [KO:K02895]","67707"
"Mrpl27","mitochondrial ribosomal protein L27 [KO:K02899]","94064"
"Mrpl28","mitochondrial ribosomal protein L28 [KO:K02902]","68611"
"Mrpl30","mitochondrial ribosomal protein L30 [KO:K02907]","107734"
"Mrpl32","mitochondrial ribosomal protein L32 [KO:K02911]","75398"
"Mrpl33","mitochondrial ribosomal protein L33 [KO:K02913]","66845"
"Mrpl34","mitochondrial ribosomal protein L34 [KO:K02914]","94065"
"Mrpl35","mitochondrial ribosomal protein L35 [KO:K02916]","66223"
"Mrpl36","mitochondrial ribosomal protein L36 [KO:K02919]","94066"
"Rpl3","ribosomal protein L3 [KO:K02925]","27367"
"Rpl3l","ribosomal protein L3-like [KO:K02925]","66211"
"Rpl4","ribosomal protein L4 [KO:K02930]","67891"
"Rpl5","ribosomal protein L5 [KO:K02932]","100503670"
"Rpl6","ribosomal protein L6 [KO:K02934]","19988"
"Rpl7","ribosomal protein L7 [KO:K02937]","19989"
"Rpl7a","ribosomal protein L7A [KO:K02936]","27176"
"Rpl8","ribosomal protein L8 [KO:K02938]","26961"
"Rpl9","ribosomal protein L9 [KO:K02940]","20005"
"Rpl10","ribosomal protein L10 [KO:K02866]","110954"
"Rpl10a","ribosomal protein L10A [KO:K02865]","19896"
"Rpl11","ribosomal protein L11 [KO:K02868]","67025"
"Rpl12","ribosomal protein L12 [KO:K02870]","269261"
"Rpl13","ribosomal protein L13 [KO:K02873]","270106"
"Rpl13a","ribosomal protein L13A [KO:K02872]","22121"
"Rpl14","ribosomal protein L14 [KO:K02875]","67115"
"Rpl15","ribosomal protein L15 [KO:K02877]","66480"
"Rpl17","ribosomal protein L17 [KO:K02880]","319195"
"Rpl18","ribosomal protein L18 [KO:K02883]","19899"
"Rpl18a","ribosomal protein L18A [KO:K02882]","76808"
"Rpl19","ribosomal protein L19 [KO:K02885]","19921"
"Rpl21","ribosomal protein L21 [KO:K02889]","19933"
"Rpl22","ribosomal protein L22 [KO:K02891]","19934"
"Rpl22l1","ribosomal protein L22 like 1 [KO:K02891]","68028"
"Rpl23","ribosomal protein L23 [KO:K02894]","65019"
NA,"60S ribosomal protein L23 [KO:K02894]","100862455"
NA,"60S ribosomal protein L23 [KO:K02894]","100044627"
"Rpl23a","ribosomal protein L23A [KO:K02893]","268449"
"Rpl24","ribosomal protein L24 [KO:K02896]","68193"
"Rsl24d1","ribosomal L24 domain containing 1 [KO:K02896]","225215"
"Rpl26","ribosomal protein L26 [KO:K02898]","19941"
"Rpl27","ribosomal protein L27 [KO:K02901]","19942"
NA,"60S ribosomal protein L27 [KO:K02901]","108167922"
"Rpl27a","ribosomal protein L27A [KO:K02900]","26451"
"Rpl28","ribosomal protein L28 [KO:K02903]","19943"
"Rpl29","ribosomal protein L29 [KO:K02905]","19944"
"Gm29376","predicted gene 29376 [KO:K02905]","102634941"
"Rpl30","ribosomal protein L30 [KO:K02908]","19946"
"Rpl31","ribosomal protein L31 [KO:K02910]","114641"
"Rpl31-ps12","ribosomal protein L31, pseudogene 1 2 [KO:K02910]","665562"
"Rpl32","ribosomal protein L32 [KO:K02912]","19951"
"Rpl34","ribosomal protein L34 [KO:K02915]","68436"
"Rpl34-ps1","ribosomal protein L34, pseudogene 1 [KO:K02915]","619547"
"Rpl35","ribosomal protein L35 [KO:K02918]","66489"
"Rpl35a","ribosomal protein L35A [KO:K02917]","57808"
"Rpl36","ribosomal protein L36 [KO:K02920]","54217"
"Rpl37","ribosomal protein L37 [KO:K02922]","67281"
"Rpl37rt","ribosomal protein L37, retrotransposed [KO:K02922]","100502825"
"Rpl37a","ribosomal protein L37a [KO:K02921]","19981"
"Rpl38","ribosomal protein L38 [KO:K02923]","67671"
"Rpl39","ribosomal protein L39 [KO:K02924]","67248"
"Rpl39l","ribosomal protein L39-like [KO:K02924]","68172"
"Uba52","ubiquitin A-52 residue ribosomal protein fusion product 1 [KO:K02927]","22186"
"Rpl41","ribosomal protein L41 [KO:K02928]","67945"
"Rpl36a","ribosomal protein L36A [KO:K02929]","19982"
"Rpl36al","ribosomal protein L36A-like [KO:K02929]","66483"
"Rplp0","ribosomal protein, large, P0 [KO:K02941]","11837"
"Rplp1","ribosomal protein, large, P1 [KO:K02942]","56040"
"Rplp2","ribosomal protein, large P2 [KO:K02943]","67186"
"mt-Rnr1","s-rRNA [KO:K01979]","17724"
"mt-Rnr2","16S ribosomal RNA [KO:K01982]","17725"
"Rn28s1","28S ribosomal RNA [KO:K01982]","236598"
"n-R5s100","nuclear encoded rRNA 5S 100 [KO:K01981]","100861471"
"n-R5s142","nuclear encoded rRNA 5S 142 [KO:K01981]","100861496"
"n-R5s144","nuclear encoded rRNA 5S 144 [KO:K01981]","100861498"
"n-R5s111","nuclear encoded rRNA 5S 111 [KO:K01981]","100861478"
"n-R5s128","nuclear encoded rRNA 5S 128 [KO:K01981]","100861487"
"Gm22109","predicted gene, 22109 [KO:K01981]","100861494"
"n-R5s104","nuclear encoded rRNA 5S 104 [KO:K01981]","100861473"
"n-R5s141","nuclear encoded rRNA 5S 141 [KO:K01981]","100861495"
"Gm26391","predicted gene, 26391 [KO:K01981]","100861488"
"n-R5s139","nuclear encoded rRNA 5S 139 [KO:K01981]","100861493"
"Rn5s","5S RNA [KO:K01981]","19804"
"n-R5s146","nuclear encoded rRNA 5S 146 [KO:K01981]","100861500"
"n-R5s108","nuclear encoded rRNA 5S 108 [KO:K01981]","100861475"
"n-R5s149","nuclear encoded rRNA 5S 149 [KO:K01981]","100861503"
"Gm22291","predicted gene, 22291 [KO:K01981]","100861501"
"Gm25018","predicted gene, 25018 [KO:K01981]","100861480"
"n-R5s121","nuclear encoded rRNA 5S 121 [KO:K01981]","100861482"
"n-R5s103","nuclear encoded rRNA 5S 103 [KO:K01981]","100861472"
"n-R5s138","nuclear encoded rRNA 5S 138 [KO:K01981]","100861492"
"n-R5s123","nuclear encoded rRNA 5S 123 [KO:K01981]","100861484"
"n-R5s110","nuclear encoded rRNA 5S 110 [KO:K01981]","100861477"
"n-R5s133","nuclear encoded rRNA 5S 133 [KO:K01981]","100861489"
"n-R5s113","nuclear encoded rRNA 5S 113 [KO:K01981]","100861479"
"n-R5s105","nuclear encoded rRNA 5S 105 [KO:K01981]","100861474"
"Gm25212","predicted gene, 25212 [KO:K01981]","100861499"
"n-R5s143","nuclear encoded rRNA 5S 143 [KO:K01981]","100861497"
"n-R5s124","nuclear encoded rRNA 5S 124 [KO:K01981]","100861486"
"n-R5s122","nuclear encoded rRNA 5S 122 [KO:K01981]","100861483"
"n-R5s134","nuclear encoded rRNA 5S 134 [KO:K01981]","100861490"
"n-R5s117","nuclear encoded rRNA 5S 117 [KO:K01981]","100861481"
"Gm23284","predicted gene, 23284 [KO:K01981]","100861502"
"n-R5s136","nuclear encoded rRNA 5S 136 [KO:K01981]","100861491"
"Rs5-8s1","5.8S ribosomal RNA [KO:K01986]","790956"
"Nol6","nucleolar protein family 6 (RNA-associated) [KO:K14544]","230082"
"Rrp7a","ribosomal RNA processing 7 homolog A (S. cerevisiae) [KO:K14545]","74778"
"Wdr43","WD repeat domain 43 [KO:K14546]","72515"
"Utp4","UTP4 small subunit processome component [KO:K14548]","21771"
"Utp15","UTP15 small subunit processome component [KO:K14549]","105372"
"Heatr1","HEAT repeat containing 1 [KO:K14550]","217995"
"Wdr75","WD repeat domain 75 [KO:K14552]","73674"
"Utp18","UTP18 small subunit processome component [KO:K14553]","217109"
"Wdr36","WD repeat domain 36 [KO:K14554]","225348"
"Tbl3","transducin (beta)-like 3 [KO:K14555]","213773"
"Wdr3","WD repeat domain 3 [KO:K14556]","269470"
"Utp6","UTP6 small subunit processome component [KO:K14557]","216987"
"Pwp2","PWP2 periodic tryptophan protein homolog (yeast) [KO:K14558]","110816"
"Mphosph10","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) [KO:K14559]","67973"
"Imp3","IMP3, U3 small nucleolar ribonucleoprotein [KO:K14560]","102462"
"Imp4","IMP4, U3 small nucleolar ribonucleoprotein [KO:K14561]","27993"
"Tcof1","treacle ribosome biogenesis factor 1 [KO:K14562]","21453"
"Fbl","fibrillarin [KO:K14563] [EC:2.1.1.-]","14113"
"Fbll1","fibrillarin-like 1 [KO:K14563] [EC:2.1.1.-]","237730"
"Nop56","NOP56 ribonucleoprotein [KO:K14564]","67134"
"Nop58","NOP58 ribonucleoprotein [KO:K14565]","55989"
"Dkc1","dyskeratosis congenita 1, dyskerin [KO:K11131] [EC:5.4.99.-]","245474"
"Nhp2","NHP2 ribonucleoprotein [KO:K11129]","52530"
"Gar1","GAR1 ribonucleoprotein [KO:K11128]","68147"
"Nop10","NOP10 ribonucleoprotein [KO:K11130]","66181"
"Fcf1","FCF1 rRNA processing protein [KO:K14566]","73736"
"Utp14a","UTP14A small subunit processome component [KO:K14567]","72554"
"Utp14b","UTP14B small subunit processome component [KO:K14567]","195434"
"Emg1","EMG1 N1-specific pseudouridine methyltransferase [KO:K14568] [EC:2.1.1.260]","14791"
"Bms1","BMS1, ribosome biogenesis factor [KO:K14569]","213895"
"Nat10","N-acetyltransferase 10 [KO:K14521] [EC:2.3.1.-]","98956"
"Rcl1","RNA terminal phosphate cyclase-like 1 [KO:K11108]","59028"
"Rexo1","REX1, RNA exonuclease 1 [KO:K14570] [EC:3.1.-.-]","66932"
"Rexo5","RNA exonuclease 5 [KO:K14570] [EC:3.1.-.-]","434234"
"Rexo2","RNA exonuclease 2 [KO:K13288] [EC:3.1.-.-]","104444"
"Gtpbp4","GTP binding protein 4 [KO:K06943]","69237"
"Gnl2","guanine nucleotide binding protein-like 2 (nucleolar) [KO:K14537]","230737"
"Gnl3","guanine nucleotide binding protein-like 3 (nucleolar) [KO:K14538]","30877"
"Gnl3l","guanine nucleotide binding protein-like 3 (nucleolar)-like [KO:K14538]","237107"
"Nvl","nuclear VCP-like [KO:K14571]","67459"
"Mdn1","midasin AAA ATPase 1 [KO:K14572]","100019"
"Rbm28","RNA binding motif protein 28 [KO:K14573]","68272"
"Nob1","NIN1/RPN12 binding protein 1 homolog [KO:K11883]","67619"
"Eif6","eukaryotic translation initiation factor 6 [KO:K03264]","16418"
"Sbds","SBDS ribosome maturation factor [KO:K14574]","66711"
"Efl1","elongation factor like GPTase 1 [KO:K14536] [EC:3.6.5.-]","101592"
"Lsg1","large 60S subunit nuclear export GTPase 1 [KO:K14539] [EC:3.6.1.-]","224092"
"Spata5","spermatogenesis associated 5 [KO:K14575]","57815"
"Ak6","adenylate kinase 6 [KO:K18532] [EC:2.7.4.3]","102216272"
"Riok1","RIO kinase 1 [KO:K07178] [EC:2.7.11.1]","71340"
"Riok2","RIO kinase 2 [KO:K07179] [EC:2.7.11.1]","67045"
"Rmrp","RNA component of mitochondrial RNAase P [KO:K14576]","19782"
"Abca3","ATP-binding cassette, sub-family A (ABC1), member 3 [KO:K05643]","27410"
"Abca17","ATP-binding cassette, sub-family A (ABC1), member 17 [KO:K05643]","381072"
"Abca14","ATP-binding cassette, sub-family A (ABC1), member 14 [KO:K05643]","67928"
"Abca4","ATP-binding cassette, sub-family A (ABC1), member 4 [KO:K05644]","11304"
"Abca7","ATP-binding cassette, sub-family A (ABC1), member 7 [KO:K05645]","27403"
"Abca12","ATP-binding cassette, sub-family A (ABC1), member 12 [KO:K05646]","74591"
"Abca13","ATP-binding cassette, sub-family A (ABC1), member 13 [KO:K05647]","268379"
"Abca5","ATP-binding cassette, sub-family A (ABC1), member 5 [KO:K05648]","217265"
"Abca6","ATP-binding cassette, sub-family A (ABC1), member 6 [KO:K05649]","76184"
"Abca8b","ATP-binding cassette, sub-family A (ABC1), member 8b [KO:K05650]","27404"
"Abca8a","ATP-binding cassette, sub-family A (ABC1), member 8a [KO:K05650]","217258"
"Abca9","ATP-binding cassette, sub-family A (ABC1), member 9 [KO:K05651]","217262"
"Abcb8","ATP-binding cassette, sub-family B (MDR/TAP), member 8 [KO:K05655]","74610"
"Abcb10","ATP-binding cassette, sub-family B (MDR/TAP), member 10 [KO:K05657]","56199"
"Abcb5","ATP-binding cassette, sub-family B (MDR/TAP), member 5 [KO:K05660]","77706"
"Abcb6","ATP-binding cassette, sub-family B (MDR/TAP), member 6 [KO:K05661]","74104"
"Abcb7","ATP-binding cassette, sub-family B (MDR/TAP), member 7 [KO:K05662]","11306"
"Abcc5","ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [KO:K05668]","27416"
"Abcc6","ATP-binding cassette, sub-family C (CFTR/MRP), member 6 [KO:K05669]","27421"
"Abcc10","ATP-binding cassette, sub-family C (CFTR/MRP), member 10 [KO:K05674]","224814"
"Abcc12","ATP-binding cassette, sub-family C (CFTR/MRP), member 12 [KO:K05672]","244562"
"Abcc9","ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [KO:K05033]","20928"
"Abcg1","ATP binding cassette subfamily G member 1 [KO:K05679]","11307"
"Abcg4","ATP binding cassette subfamily G member 4 [KO:K05680]","192663"
"Abcg3","ATP binding cassette subfamily G member 3 [KO:K05682]","27405"
"Elovl1","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1 [KO:K10247] [EC:2.3.1.199]","54325"
"Elovl2","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2 [KO:K10205] [EC:2.3.1.199]","54326"
"Elovl3","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3 [KO:K10248] [EC:2.3.1.199]","12686"
"Elovl4","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4 [KO:K10249] [EC:2.3.1.199]","83603"
"Elovl5","ELOVL family member 5, elongation of long chain fatty acids (yeast) [KO:K10244] [EC:2.3.1.199]","68801"
"Elovl6","ELOVL family member 6, elongation of long chain fatty acids (yeast) [KO:K10203] [EC:2.3.1.199]","170439"
"Elovl7","ELOVL family member 7, elongation of long chain fatty acids (yeast) [KO:K10250] [EC:2.3.1.199]","74559"
"Hsd17b12","hydroxysteroid (17-beta) dehydrogenase 12 [KO:K10251] [EC:1.1.1.330 1.1.1.62]","56348"
"Hacd2","3-hydroxyacyl-CoA dehydratase 2 [KO:K10703] [EC:4.2.1.134]","70757"
"Hacd1","3-hydroxyacyl-CoA dehydratase 1 [KO:K10703] [EC:4.2.1.134]","30963"
"Hacd4","3-hydroxyacyl-CoA dehydratase 4 [KO:K10703] [EC:4.2.1.134]","66775"
"Hacd3","3-hydroxyacyl-CoA dehydratase 3 [KO:K10703] [EC:4.2.1.134]","57874"
"Tecr","trans-2,3-enoyl-CoA reductase [KO:K10258] [EC:1.3.1.93]","106529"
"Fads1","fatty acid desaturase 1 [KO:K10224] [EC:1.14.19.44]","76267"
"Acot1","acyl-CoA thioesterase 1 [KO:K01068] [EC:3.1.2.2]","26897"
"Acot3","acyl-CoA thioesterase 3 [KO:K01068] [EC:3.1.2.2]","171281"
"Acot5","acyl-CoA thioesterase 5 [KO:K01068] [EC:3.1.2.2]","217698"
"Acot4","acyl-CoA thioesterase 4 [KO:K01068] [EC:3.1.2.2]","171282"
"Acot7","acyl-CoA thioesterase 7 [KO:K17360] [EC:3.1.2.2]","70025"
"Hprt","hypoxanthine guanine phosphoribosyl transferase [KO:K00760] [EC:2.4.2.8]","15452"
"Impdh1","inosine monophosphate dehydrogenase 1 [KO:K00088] [EC:1.1.1.205]","23917"
"Impdh2","inosine monophosphate dehydrogenase 2 [KO:K00088] [EC:1.1.1.205]","23918"
"Gmps","guanine monophosphate synthetase [KO:K01951] [EC:6.3.5.2]","229363"
"Tpmt","thiopurine methyltransferase [KO:K00569] [EC:2.1.1.67]","22017"
"Itpa","inosine triphosphatase (nucleoside triphosphate pyrophosphatase) [KO:K01519] [EC:3.6.1.-]","16434"
